customer_id,signup_date,region,acquisition_channel,subscription_id,plan_type,monthly_price,sub_start_date,sub_end_date,subscription_status,transaction_id,transaction_date,amount,payment_method
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1067,2024-06-13,35.0,Credit Card
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1068,2024-07-13,35.0,Bank Transfer
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1069,2024-08-12,35.0,Credit Card
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1070,2024-09-11,35.0,Bank Transfer
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1071,2024-10-11,35.0,Credit Card
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1072,2024-11-10,35.0,Bank Transfer
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1073,2024-12-10,35.0,Bank Transfer
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1074,2025-01-09,35.0,Credit Card
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1075,2025-02-08,35.0,Bank Transfer
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1076,2025-03-10,35.0,PayPal
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1077,2025-04-09,35.0,Credit Card
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1078,2025-05-09,35.0,PayPal
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1079,2025-06-08,35.0,Credit Card
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1080,2025-07-08,35.0,Bank Transfer
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1081,2025-08-07,35.0,Bank Transfer
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1082,2025-09-06,35.0,Bank Transfer
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1083,2025-10-06,35.0,Credit Card
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1084,2025-11-05,35.0,PayPal
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1085,2025-12-05,35.0,PayPal
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1086,2026-01-04,35.0,Credit Card
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1087,2026-02-03,35.0,Credit Card
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1088,2026-03-05,35.0,PayPal
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1089,2026-04-04,35.0,PayPal
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1090,2026-05-04,35.0,PayPal
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1091,2026-06-03,35.0,PayPal
153,2024-06-13,Europe,Organic Search,5053,Standard,35.0,2024-06-13,,Active,1092,2026-07-03,35.0,Credit Card
154,2024-05-31,Latin America,Paid Ads,5054,Standard,35.0,2024-05-31,2024-07-07,Cancelled,1093,2024-05-31,35.0,Bank Transfer
154,2024-05-31,Latin America,Paid Ads,5054,Standard,35.0,2024-05-31,2024-07-07,Cancelled,1094,2024-06-30,35.0,Credit Card
155,2024-04-05,Europe,Paid Ads,5055,Basic,15.0,2024-04-05,2024-08-06,Cancelled,1095,2024-04-05,15.0,PayPal
155,2024-04-05,Europe,Paid Ads,5055,Basic,15.0,2024-04-05,2024-08-06,Cancelled,1096,2024-05-05,15.0,PayPal
155,2024-04-05,Europe,Paid Ads,5055,Basic,15.0,2024-04-05,2024-08-06,Cancelled,1097,2024-06-04,15.0,Bank Transfer
155,2024-04-05,Europe,Paid Ads,5055,Basic,15.0,2024-04-05,2024-08-06,Cancelled,1098,2024-07-04,15.0,Bank Transfer
155,2024-04-05,Europe,Paid Ads,5055,Basic,15.0,2024-04-05,2024-08-06,Cancelled,1099,2024-08-03,15.0,Credit Card
156,2024-11-13,Latin America,Social Media,5056,Standard,35.0,2024-11-13,2025-09-17,Cancelled,1100,2024-11-13,35.0,PayPal
156,2024-11-13,Latin America,Social Media,5056,Standard,35.0,2024-11-13,2025-09-17,Cancelled,1101,2024-12-13,35.0,PayPal
156,2024-11-13,Latin America,Social Media,5056,Standard,35.0,2024-11-13,2025-09-17,Cancelled,1102,2025-01-12,35.0,Credit Card
156,2024-11-13,Latin America,Social Media,5056,Standard,35.0,2024-11-13,2025-09-17,Cancelled,1103,2025-02-11,35.0,PayPal
156,2024-11-13,Latin America,Social Media,5056,Standard,35.0,2024-11-13,2025-09-17,Cancelled,1104,2025-03-13,35.0,PayPal
156,2024-11-13,Latin America,Social Media,5056,Standard,35.0,2024-11-13,2025-09-17,Cancelled,1105,2025-04-12,35.0,Credit Card
156,2024-11-13,Latin America,Social Media,5056,Standard,35.0,2024-11-13,2025-09-17,Cancelled,1106,2025-05-12,35.0,Bank Transfer
156,2024-11-13,Latin America,Social Media,5056,Standard,35.0,2024-11-13,2025-09-17,Cancelled,1107,2025-06-11,35.0,Bank Transfer
156,2024-11-13,Latin America,Social Media,5056,Standard,35.0,2024-11-13,2025-09-17,Cancelled,1108,2025-07-11,35.0,PayPal
156,2024-11-13,Latin America,Social Media,5056,Standard,35.0,2024-11-13,2025-09-17,Cancelled,1109,2025-08-10,35.0,Bank Transfer
156,2024-11-13,Latin America,Social Media,5056,Standard,35.0,2024-11-13,2025-09-17,Cancelled,1110,2025-09-09,35.0,PayPal
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1111,2024-10-21,15.0,Credit Card
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1112,2024-11-20,15.0,PayPal
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1113,2024-12-20,15.0,PayPal
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1114,2025-01-19,15.0,Credit Card
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1115,2025-02-18,15.0,Bank Transfer
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1116,2025-03-20,15.0,Bank Transfer
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1117,2025-04-19,15.0,PayPal
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1118,2025-05-19,15.0,PayPal
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1119,2025-06-18,15.0,Bank Transfer
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1120,2025-07-18,15.0,Credit Card
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1121,2025-08-17,15.0,Bank Transfer
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1122,2025-09-16,15.0,Bank Transfer
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1123,2025-10-16,15.0,Bank Transfer
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1124,2025-11-15,15.0,Bank Transfer
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1125,2025-12-15,15.0,PayPal
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1126,2026-01-14,15.0,PayPal
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1127,2026-02-13,15.0,Credit Card
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1128,2026-03-15,15.0,Credit Card
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1129,2026-04-14,15.0,Credit Card
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1130,2026-05-14,15.0,Credit Card
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1131,2026-06-13,15.0,Bank Transfer
157,2024-10-21,Europe,Paid Ads,5057,Basic,15.0,2024-10-21,,Active,1132,2026-07-13,15.0,PayPal
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1133,2024-04-22,15.0,Bank Transfer
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1134,2024-05-22,15.0,Bank Transfer
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1135,2024-06-21,15.0,Credit Card
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1136,2024-07-21,15.0,PayPal
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1137,2024-08-20,15.0,PayPal
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1138,2024-09-19,15.0,PayPal
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1139,2024-10-19,15.0,Credit Card
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1140,2024-11-18,15.0,PayPal
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1141,2024-12-18,15.0,Bank Transfer
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1142,2025-01-17,15.0,Bank Transfer
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1143,2025-02-16,15.0,Credit Card
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1144,2025-03-18,15.0,Bank Transfer
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1145,2025-04-17,15.0,Credit Card
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1146,2025-05-17,15.0,PayPal
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1147,2025-06-16,15.0,PayPal
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1148,2025-07-16,15.0,PayPal
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1149,2025-08-15,15.0,Bank Transfer
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1150,2025-09-14,15.0,Credit Card
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1151,2025-10-14,15.0,PayPal
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1152,2025-11-13,15.0,Credit Card
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1153,2025-12-13,15.0,PayPal
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1154,2026-01-12,15.0,Bank Transfer
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1155,2026-02-11,15.0,Bank Transfer
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1156,2026-03-13,15.0,Credit Card
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1157,2026-04-12,15.0,Bank Transfer
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1158,2026-05-12,15.0,Bank Transfer
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1159,2026-06-11,15.0,Credit Card
158,2024-04-22,Latin America,Organic Search,5058,Basic,15.0,2024-04-22,,Active,1160,2026-07-11,15.0,PayPal
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1161,2024-01-02,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1162,2024-02-01,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1163,2024-03-02,15.0,Credit Card
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1164,2024-04-01,15.0,Credit Card
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1165,2024-05-01,15.0,Credit Card
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1166,2024-05-31,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1167,2024-06-30,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1168,2024-07-30,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1169,2024-08-29,15.0,Credit Card
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1170,2024-09-28,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1171,2024-10-28,15.0,PayPal
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1172,2024-11-27,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1173,2024-12-27,15.0,PayPal
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1174,2025-01-26,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1175,2025-02-25,15.0,Credit Card
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1176,2025-03-27,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1177,2025-04-26,15.0,PayPal
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1178,2025-05-26,15.0,PayPal
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1179,2025-06-25,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1180,2025-07-25,15.0,PayPal
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1181,2025-08-24,15.0,PayPal
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1182,2025-09-23,15.0,Credit Card
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1183,2025-10-23,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1184,2025-11-22,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1185,2025-12-22,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1186,2026-01-21,15.0,PayPal
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1187,2026-02-20,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1188,2026-03-22,15.0,Bank Transfer
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1189,2026-04-21,15.0,Credit Card
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1190,2026-05-21,15.0,Credit Card
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1191,2026-06-20,15.0,Credit Card
159,2024-01-02,Europe,Organic Search,5059,Basic,15.0,2024-01-02,,Active,1192,2026-07-20,15.0,PayPal
160,2025-04-29,North America,Paid Ads,5060,Basic,15.0,2025-04-29,2025-06-26,Cancelled,1193,2025-04-29,15.0,Bank Transfer
160,2025-04-29,North America,Paid Ads,5060,Basic,15.0,2025-04-29,2025-06-26,Cancelled,1194,2025-05-29,15.0,Bank Transfer
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1195,2024-05-05,15.0,Bank Transfer
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1196,2024-06-04,15.0,Credit Card
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1197,2024-07-04,15.0,Bank Transfer
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1198,2024-08-03,15.0,Bank Transfer
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1199,2024-09-02,15.0,Bank Transfer
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1200,2024-10-02,15.0,PayPal
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1201,2024-11-01,15.0,PayPal
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1202,2024-12-01,15.0,Bank Transfer
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1203,2024-12-31,15.0,Credit Card
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1204,2025-01-30,15.0,Bank Transfer
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1205,2025-03-01,15.0,Bank Transfer
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1206,2025-03-31,15.0,Credit Card
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1207,2025-04-30,15.0,Bank Transfer
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1208,2025-05-30,15.0,Credit Card
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1209,2025-06-29,15.0,PayPal
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1210,2025-07-29,15.0,PayPal
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1211,2025-08-28,15.0,Credit Card
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1212,2025-09-27,15.0,PayPal
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1213,2025-10-27,15.0,PayPal
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1214,2025-11-26,15.0,Credit Card
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1215,2025-12-26,15.0,PayPal
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1216,2026-01-25,15.0,Bank Transfer
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1217,2026-02-24,15.0,Bank Transfer
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1218,2026-03-26,15.0,Credit Card
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1219,2026-04-25,15.0,PayPal
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1220,2026-05-25,15.0,Bank Transfer
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1221,2026-06-24,15.0,Bank Transfer
161,2024-05-05,North America,Paid Ads,5061,Basic,15.0,2024-05-05,,Active,1222,2026-07-24,15.0,PayPal
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1223,2024-06-08,15.0,Credit Card
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1224,2024-07-08,15.0,Credit Card
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1225,2024-08-07,15.0,Bank Transfer
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1226,2024-09-06,15.0,Credit Card
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1227,2024-10-06,15.0,Bank Transfer
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1228,2024-11-05,15.0,Bank Transfer
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1229,2024-12-05,15.0,Credit Card
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1230,2025-01-04,15.0,Credit Card
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1231,2025-02-03,15.0,PayPal
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1232,2025-03-05,15.0,PayPal
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1233,2025-04-04,15.0,PayPal
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1234,2025-05-04,15.0,Bank Transfer
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1235,2025-06-03,15.0,Credit Card
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1236,2025-07-03,15.0,Bank Transfer
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1237,2025-08-02,15.0,Credit Card
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1238,2025-09-01,15.0,Bank Transfer
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1239,2025-10-01,15.0,PayPal
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1240,2025-10-31,15.0,PayPal
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1241,2025-11-30,15.0,PayPal
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1242,2025-12-30,15.0,Bank Transfer
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1243,2026-01-29,15.0,Credit Card
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1244,2026-02-28,15.0,Credit Card
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1245,2026-03-30,15.0,PayPal
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1246,2026-04-29,15.0,PayPal
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1247,2026-05-29,15.0,PayPal
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1248,2026-06-28,15.0,PayPal
162,2024-06-08,Europe,Paid Ads,5062,Basic,15.0,2024-06-08,,Active,1249,2026-07-28,15.0,Credit Card
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1250,2025-03-14,35.0,PayPal
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1251,2025-04-13,35.0,PayPal
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1252,2025-05-13,35.0,PayPal
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1253,2025-06-12,35.0,Bank Transfer
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1254,2025-07-12,35.0,PayPal
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1255,2025-08-11,35.0,PayPal
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1256,2025-09-10,35.0,Credit Card
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1257,2025-10-10,35.0,Credit Card
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1258,2025-11-09,35.0,PayPal
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1259,2025-12-09,35.0,Credit Card
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1260,2026-01-08,35.0,Credit Card
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1261,2026-02-07,35.0,PayPal
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1262,2026-03-09,35.0,PayPal
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1263,2026-04-08,35.0,PayPal
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1264,2026-05-08,35.0,PayPal
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1265,2026-06-07,35.0,Bank Transfer
163,2025-03-14,Asia-Pacific,Organic Search,5063,Standard,35.0,2025-03-14,,Active,1266,2026-07-07,35.0,Bank Transfer
164,2024-09-11,Asia-Pacific,Paid Ads,5064,Basic,15.0,2024-09-11,2025-08-02,Cancelled,1267,2024-09-11,15.0,PayPal
164,2024-09-11,Asia-Pacific,Paid Ads,5064,Basic,15.0,2024-09-11,2025-08-02,Cancelled,1268,2024-10-11,15.0,PayPal
164,2024-09-11,Asia-Pacific,Paid Ads,5064,Basic,15.0,2024-09-11,2025-08-02,Cancelled,1269,2024-11-10,15.0,Credit Card
164,2024-09-11,Asia-Pacific,Paid Ads,5064,Basic,15.0,2024-09-11,2025-08-02,Cancelled,1270,2024-12-10,15.0,Bank Transfer
164,2024-09-11,Asia-Pacific,Paid Ads,5064,Basic,15.0,2024-09-11,2025-08-02,Cancelled,1271,2025-01-09,15.0,PayPal
164,2024-09-11,Asia-Pacific,Paid Ads,5064,Basic,15.0,2024-09-11,2025-08-02,Cancelled,1272,2025-02-08,15.0,PayPal
164,2024-09-11,Asia-Pacific,Paid Ads,5064,Basic,15.0,2024-09-11,2025-08-02,Cancelled,1273,2025-03-10,15.0,Bank Transfer
164,2024-09-11,Asia-Pacific,Paid Ads,5064,Basic,15.0,2024-09-11,2025-08-02,Cancelled,1274,2025-04-09,15.0,Bank Transfer
164,2024-09-11,Asia-Pacific,Paid Ads,5064,Basic,15.0,2024-09-11,2025-08-02,Cancelled,1275,2025-05-09,15.0,Credit Card
164,2024-09-11,Asia-Pacific,Paid Ads,5064,Basic,15.0,2024-09-11,2025-08-02,Cancelled,1276,2025-06-08,15.0,Bank Transfer
164,2024-09-11,Asia-Pacific,Paid Ads,5064,Basic,15.0,2024-09-11,2025-08-02,Cancelled,1277,2025-07-08,15.0,Bank Transfer
165,2024-04-07,Europe,Paid Ads,5065,Standard,35.0,2024-04-07,,Active,1278,2024-04-07,35.0,Bank Transfer
165,2024-04-07,Europe,Paid Ads,5065,Standard,35.0,2024-04-07,,Active,1279,2024-05-07,35.0,Bank Transfer
165,2024-04-07,Europe,Paid Ads,5065,Standard,35.0,2024-04-07,,Active,1280,2024-06-06,35.0,Credit Card
165,2024-04-07,Europe,Paid Ads,5065,Standard,35.0,2024-04-07,,Active,1281,2024-07-06,35.0,Bank Transfer
165,2024-04-07,Europe,Paid Ads,5065,Standard,35.0,2024-04-07,,Active,1282,2024-08-05,35.0,Bank Transfer
165,2024-04-07,Europe,Paid Ads,5065,Standard,35.0,2024-04-07,,Active,1283,2024-09-04,35.0,Credit Card
165,2024-04-07,Europe,Paid Ads,5065,Standard,35.0,2024-04-07,,Active,1284,2024-10-04,35.0,PayPal
